id,coodx,coody,z1,z2,z3,target,trend
93,93,0,2.774136640455216,2.8335973956286584,-7.433838239013816,3.1635415330777548,7.045454545454546
94,94,0,2.9794346171568176,2.7365030401775865,-7.264204555735482,3.4031274745956392,7.121212121212121
95,95,0,3.154660538342725,2.634248379020331,-7.071145195005807,3.6413079056891218,7.196969696969696
96,96,0,3.2940986271712056,2.527733037311163,-6.857812309539057,3.876794549752203,7.272727272727273
97,97,0,3.3936212062625453,2.417777905707626,-6.627560593312763,4.108590370001018,7.348484848484849
98,98,0,3.450849446400344,2.3051294508238565,-6.383890367998639,4.33590553975512,7.424242424242425
99,99,0,3.4651517837319155,2.190459142380917,-6.130388389112921,4.558083655927668,7.5
100,0,1,1.3826121234146052,0.5676749112102185,2.6083921001004766,2.9744108351353824,0.0757575757575757
101,1,1,1.536221111613942,0.538533442590728,2.5363389000786065,3.0076268638168595,0.1515151515151515
102,2,1,1.6670365394479336,0.4921763118710381,2.4573538511382025,3.0299015293936917,0.2272727272727273
103,3,1,1.7686401951823776,0.4300825508301278,2.3726590941869783,3.0411445196089453,0.303030303030303
104,4,1,1.8339088357139897,0.3535387709404795,2.283492787289912,3.0411655538699778,0.3787878787878788
105,5,1,1.855754074319064,0.2635194701794124,2.1910722400241056,3.0297430315002143,0.4545454545454546
106,6,1,1.8279246737754669,0.1606160463469065,2.0965579976495508,3.006690849949913,0.5303030303030303
107,7,1,1.7457722529012512,0.0450218151926283,2.001020213219019,2.9719340785505937,0.6060606060606061
108,8,1,1.6068954786874845,-0.0834242707643315,1.9054085798243303,2.89215010536127,0.6818181818181819
109,9,1,1.4115996494079373,-0.2251374000014553,1.810526978927995,2.7761672521265544,0.7575757575757576
110,10,1,1.1631339037393045,-0.3806371948732255,1.7170138379170583,2.6394899404196,0.8333333333333333
111,11,1,0.8676932280295199,-0.5503599261483643,1.625328986261793,2.4815726101498328,0.9090909090909092
112,12,1,0.5341940686927243,-0.7344476765113372,1.5357475622526775,2.310449628358368,0.984848484848485
113,13,1,0.1738490737693253,-0.9325320513259672,1.448361259908027,2.1537921502057857,1.0606060606060606
114,14,1,-0.2004220289944962,-1.1435313457789178,1.363086928048113,2.0504678948637083,1.1363636363636365
115,15,1,-0.5747014466989919,-1.365480005541294,1.2796822511781554,1.9990295150499788,1.2121212121212122
116,16,1,-0.9348545273764892,-1.5954077379556968,1.197767965474423,1.9556366016530944,1.2878787878787878
117,17,1,-1.267333624914818,-1.829282817093358,1.1168558034758036,1.8873290461833807,1.3636363636363638
118,18,1,-1.5599542395201165,-2.062030149089592,1.0363811281729418,1.7839885101848114,1.4393939393939392
119,19,1,-1.8025929776818248,-2.2876297787843294,0.9557390202660506,1.648171741232256,1.5151515151515151
120,20,1,-1.987758155832044,-2.4992960472201062,0.8743224293549108,1.4885778495550284,1.590909090909091
121,21,1,-2.110987676013651,-2.689731920018476,0.7915608970604124,1.3174117368300955,1.6666666666666663
122,22,1,-2.171036512095589,-2.8514474876697267,0.7069583120365533,1.149014083576622,1.7424242424242424
123,23,1,-2.169828859090306,-2.977126672851775,0.6201281659638612,0.9986071377131476,1.8181818181818183
124,24,1,-2.1121680407827945,-3.060022117154952,0.5308248462296724,0.8808429097571762,1.893939393939394
125,25,1,-2.005219835217927,-3.09435535355622,0.4389696232481072,0.8081906217818138,1.96969696969697
126,26,1,-1.8578098945159336,-3.0756979182311093,0.3446701643015455,0.7893577462664525,2.0454545454545454
127,27,1,-1.6796002269331574,-3.00130914029296,0.248232625484515,0.8280075031395533,2.121212121212121
128,28,1,-1.480229421872029,-2.8704079942999186,0.1501656311447351,0.922042130634873,2.196969696969697
129,29,1,-1.26851255606032,-2.6843595283400195,0.0511757370291651,1.063672809666028,2.272727272727273
130,30,1,-1.0517963776841943,-2.446760812572045,-0.0478457210839627,1.2403994783613586,2.3484848484848486
131,31,1,-0.8355517314634306,-2.1634168250945223,-0.14584417812853,1.4368803463218107,2.4242424242424243
132,32,1,-0.6232585492250483,-1.8422028705534088,-0.2416312648978085,1.637471545728823,2.5
133,33,1,-0.4166015780567375,-1.4928166313065416,-0.333921287530693,1.828945771000858,2.575757575757576
134,34,1,-0.2159518849822232,-1.1264293782682744,-0.4213736716243753,2.002658810448525,2.6515151515151514
135,35,1,-0.0210660917288986,-0.7552518198450978,-0.5026400468612786,2.155716006070284,2.7272727272727275
136,36,1,0.1681010902376987,-0.3920351737053524,-0.5764144574189725,2.2918702749909983,2.803030303030303
137,37,1,0.3505989164312067,-0.0495319922961249,-0.6414850435497744,2.4223474976239454,2.8787878787878785
138,38,1,0.5238309850032382,0.2600561824448956,-0.6967854556976332,2.453636771580972,2.9545454545454546
139,39,1,0.6831735818588128,0.525616269615933,-0.7414442374814277,2.4756857165605664,3.0303030303030303
140,40,1,0.8219483600522447,0.7376187589601203,-0.7748304488193751,2.5039482862607336,3.106060606060606
141,41,1,0.93178701933411,0.888545217321115,-0.7965938942683825,2.543109536935447,3.181818181818182
142,42,1,1.0033680250233328,0.9732265370875732,-0.8066984710915943,2.599577937130578,3.257575757575758
143,43,1,1.0274471527577314,0.9890750758227916,-0.8054473514906381,2.6767885216318605,3.333333333333333
144,44,1,0.9960536621084412,0.9361995401923936,-0.7934989569476953,2.7729873386324835,3.409090909090909
145,45,1,0.9036902887584488,0.8173977242010138,-0.7718729613443793,2.881174953335455,3.484848484848485
146,46,1,0.7483639808510902,0.6380286474822712,-0.7419458639344537,2.9915426533830685,3.560606060606061
147,47,1,0.5322881983934173,0.4057718766326882,-0.7054359930221389,3.097710937000339,3.6363636363636367
148,48,1,0.2621356984888314,0.1302874945669746,-0.6643781256001687,3.208442509023027,3.712121212121213
149,49,1,-0.0512216642382003,-0.1772050048032557,-0.6210882264698929,3.28572236387394,3.787878787878788
150,50,1,-0.3934803583719192,-0.5044069301315913,-0.5781191120993245,3.357317383576599,3.8636363636363633
151,51,1,-0.7481031155653585,-0.8384553606568207,-0.5382081200001358,3.4458926182889025,3.93939393939394
152,52,1,-1.0978085386306875,-1.1664475241902572,-0.5042181051031732,3.5104232024610056,4.015151515151516
153,53,1,-1.426169619849442,-1.4759496544876958,-0.4790732832081549,3.532270202375378,4.090909090909091
154,54,1,-1.7191196683000072,-1.7554671396126833,-0.4656915923698079,3.5142688985984805,4.166666666666667
155,55,1,-1.9661738324344185,-1.9948556906304356,-0.4669153420879016,3.470312330150377,4.242424242424242
156,56,1,-2.161211558826376,-2.1856571366411117,-0.4854419652514504,3.4181599313125384,4.318181818181818
157,57,1,-2.302724834238901,-2.3213480234499158,-0.5237566786638902,3.375122627372764,4.393939393939394
158,58,1,-2.393510376128069,-2.397494165620296,-0.5840687961758857,3.355286356630255,4.46969696969697
159,59,1,-2.4398603747448133,-2.41180937230839,-0.6682533272086965,3.36775683752487,4.545454545454546
160,60,1,-2.4503747254291213,-2.364121443039445,-0.7777993375311844,3.4157935241896986,4.621212121212121
161,61,1,-2.434567885015371,-2.256252945032886,-0.9137663546369754,3.496771648568094,4.696969696969697
162,62,1,-2.401468230169076,-2.091828016165401,-1.076749874085259,3.6028712483208056,4.7727272727272725
163,63,1,-2.358403624328107,-1.876019318856615,-1.2668567736062566,3.7223395361226026,4.848484848484849
164,64,1,-2.3101347216217984,-1.6152511934409188,-1.4836911769662031,3.841150028294753,4.924242424242424
165,65,1,-2.2584424732233788,-1.3168759829322072,-1.7263510380059914,3.944912424155049,5.0
166,66,1,-2.202206879244214,-0.9888404455867504,-1.9934354452099872,4.021018442825168,5.075757575757576
167,67,1,-2.1379408385569416,-0.6393582159634715,-2.2830623864670065,4.061367012830568,5.151515151515151
168,68,1,-2.060676998743979,-0.2766025464413476,-2.5928964694816,4.066594915252781,5.227272727272728
169,69,1,-1.96505652851465,0.0915687765509126,-2.9201858717797555,4.014510861586642,5.303030303030303
170,70,1,-1.8464436984578596,0.4578472063403985,-3.2618076005338783,3.840024338313404,5.378787878787879
171,71,1,-1.7018922517317223,0.8156597475508536,-3.61431998039636,3.637634422608323,5.454545454545455
172,72,1,-1.5308177581548503,1.159304666491254,-3.9740211597973136,3.400782328093316,5.53030303030303
173,73,1,-1.3352794958050913,1.484036327962101,-4.337012334058699,3.1333008326999927,5.606060606060606
174,74,1,-1.1198378134506188,1.7861014543575418,-4.699264327298961,2.844595920053112,5.681818181818182
175,75,1,-0.8910185377979885,2.0627312556109443,-5.056686153388564,2.547437234255165,5.757575757575757
176,76,1,-0.656474741191729,2.312095536281128,-5.405194187094162,2.257378654708296,5.833333333333333
177,77,1,-0.4239793802124347,2.5332260092590606,-5.74078061708885,1.9921801119336524,5.909090909090909
178,78,1,-0.2004039276917104,2.7259166326751894,-6.059579919118812,1.7690419922382556,5.984848484848485
179,79,1,0.0091643533862997,2.8906088701536694,-6.357932176251204,1.5990347516345045,6.0606060606060606
180,80,1,0.2020391179697324,3.0282694150965126,-6.632442179484943,1.4833632629178428,6.136363636363637
181,81,1,0.3782015836882366,3.1402671981572112,-6.880033361731458,1.4161805685395974,6.212121212121212
182,82,1,0.5401871381585762,3.228255506736816,-7.097995747055738,1.3903434447101324,6.287878787878787
183,83,1,0.6926181003845165,3.29406388360255,-7.284027231194552,1.4005447590110398,6.363636363636364
184,84,1,0.8414585261369607,3.339603232642901,-7.436267645266866,1.4434744892184437,6.4393939393939394
185,85,1,0.9931030405532146,3.366786327769441,-7.553325189320529,1.5169196622660976,6.515151515151516
186,86,1,1.1534295087439344,3.377464766190026,-7.634294953582738,1.618903795171609,6.590909090909091
187,87,1,1.3269433391689127,3.373382382677307,-7.67876937128368,1.7471426245101496,6.666666666666666
188,88,1,1.516120939508301,3.3561442818260225,-7.68684056659627,1.898825558834086,6.742424242424242
189,89,1,1.7210256205196648,3.3271999679467474,-7.659094674033776,2.07067355253805,6.818181818181818
190,90,1,1.939227247589768,3.287838559187402,-7.596598311506572,2.2591805488091445,6.8939393939393945
191,91,1,2.166014102933788,3.239193753631553,-7.500877488464077,2.460913340733682,6.96969696969697
192,92,1,2.394848253991042,3.182256052166661,-7.373889323707508,2.672759564648854,7.045454545454546
193,93,1,2.6179892848284627,3.117889713234121,-7.217987035232123,2.892067950846773,7.121212121212121
194,94,1,2.8271984246150126,3.046851994908019,-7.035878747526226,3.116680396527836,7.196969696969696
195,95,1,3.0144363111609853,2.96981240913185,-6.830580740651888,3.344885989912915,7.272727272727273
196,96,1,3.172480933270223,2.887369954651043,-6.605365840456296,3.575332715535099,7.348484848484849
197,97,1,3.2954139796722823,2.8000665975502264,-6.363707720363301,3.8069251809263074,7.424242424242425
198,98,1,3.378949177317366,2.70839562441878,-6.109221951929318,4.03872663801959,7.5
199,99,1,3.4206004681454303,2.612803899494223,-5.845604702834886,4.269875584999768,7.575757575757576
200,0,2,1.231952027720569,0.5158554604556648,2.5827756859771704,2.987561900611488,0.1515151515151515
201,1,2,1.362458463693158,0.4713046890049321,2.507967869242151,3.016213867216546,0.2272727272727273
202,2,2,1.47657804829376,0.4112003337229125,2.4263061237486894,3.035251260255484,0.303030303030303
203,3,2,1.5679758685659329,0.3371771217562821,2.3390766153962708,3.0442676804060382,0.3787878787878788
204,4,2,1.6293533883449391,0.2506213136058451,2.247583055649518,3.0428980598491,0.4545454545454546
205,5,2,1.6532300048912154,0.1525501551309001,2.153108014090347,3.030926444557186,0.5303030303030303
206,6,2,1.6328026871053931,0.0435426511988397,2.0568753100775305,3.0083598353342715,0.6060606060606061
207,7,2,1.562778546187303,-0.0762711792322486,1.9600148706416567,2.944891070263864,0.6818181818181819
208,8,2,1.4400877366230338,-0.2071601495892117,1.863531364713575,2.848360673429312,0.7575757575757576
209,9,2,1.2644052841794615,-0.3496834526495852,1.768277795477591,2.7339961476566543,0.8333333333333333
210,10,2,1.0384361771640118,-0.5045314260366462,1.6749350573933104,2.5998122456795905,0.9090909090909092
211,11,2,0.7679444814386862,-0.6723275094688025,1.5839982484407211,2.4465821587803367,0.984848484848485
212,12,2,0.4615313274646857,-0.8534070203968279,1.495770279246443,2.283833356290791,1.0606060606060606
213,13,2,0.1301865011860851,-1.047590942063943,1.4103630481229512,2.137158103242196,1.1363636363636365
214,14,2,-0.2133466360993027,-1.2539741895454468,1.3277061648755852,2.036207818265076,1.2121212121212122
215,15,2,-0.5553428028413461,-1.470747675036708,1.247562917294343,1.976037225457916,1.2878787878787878
216,16,2,-0.8819463633377137,-1.6950719128985592,1.169552893539595,1.9207796083309017,1.3636363636363638
217,17,2,-1.180042466932984,-1.9230169687329828,1.0931804119213848,1.843042396271605,1.4393939393939392
218,18,2,-1.4380860478881756,-2.149579442964621,1.0178676769903694,1.7337673293817109,1.5151515151515151
219,19,2,-1.6468278644235803,-2.368782151330668,0.9429913865040764,1.5952495707725625,1.590909090909091
220,20,2,-1.799880468772023,-2.57385655342207,0.8679213654180125,1.4358635197098144,1.6666666666666663
221,21,2,-1.8940744912956549,-2.757502162486188,0.7920597066035555,1.267627873507636,1.7424242424242424
222,22,2,-1.929567876787781,-2.9122115414074097,0.7148788576135151,1.1048044769794043,1.8181818181818183
223,23,2,-1.909688292809803,-3.0306444401273214,0.6359571105144833,0.962594034078206,1.893939393939394
224,24,2,-1.840511553011372,-3.106030513730432,0.5550100274200667,0.8556513284611424,1.96969696969697
225,25,2,-1.7302051474667637,-3.1325771745104483,0.4719164655571287,0.796457469515683,2.0454545454545454
226,26,2,-1.5881932519430872,-3.105857693045208,0.3867380480521779,0.7937364632417023,2.121212121212121
227,27,2,-1.424224350230178,-3.023154795969905,0.2997311537850759,0.851164597080589,2.196969696969697
228,28,2,-1.2474408360695053,-2.883736732090453,0.2113507635783726,0.9666158072557676,2.272727272727273
229,29,2,-1.0655578695458514,-2.689046009259412,0.1222457912402643,1.1321258913264876,2.3484848484848486
230,30,2,-0.8842535259201432,-2.4427855580225426,0.0332458360878077,1.334663647172136,2.4242424242424243
231,31,2,-0.7068527292399724,-2.150892682794071,-0.0546603925687431,1.557698296195876,2.5
232,32,2,-0.5343545723282,-1.8213974757640203,-0.1403544202417834,1.7834708123862448,2.575757575757576
233,33,2,-0.365809619385346,-1.464169004002729,-0.2226242711303601,1.995797756697619,2.6515151515151514
234,34,2,-0.1990059121181784,-1.0905591254898848,-0.3002065365526482,2.183136190133018,2.7272727272727275
235,35,2,-0.0313762753981691,-0.7129598391298123,-0.3718329060698922,2.3415948749659425,2.803030303030303
236,36,2,0.1389978061361395,-0.3442952525033633,-0.4362796370588346,2.477578781345676,2.8787878787878785
237,37,2,0.3124326273468404,0.0025267602762434,-0.4924183077162835,2.6069753234993764,2.9545454545454546
238,38,2,0.4868883137848981,0.3151755835859029,-0.5392661239869941,2.619268115277161,3.0303030303030303
239,39,2,0.6575445360737044,0.5824429737779503,-0.5760340353541944,2.644019514204573,3.106060606060606
240,40,2,0.8167963329003339,0.7947443402567115,-0.6021709583637381,2.678536802073808,3.181818181818182
241,41,2,0.9547050440333488,0.944550539489622,-0.6174025086001004,2.727728889002524,3.257575757575758
242,42,2,1.0598753320534358,1.0267282402623863,-0.6217627979857396,2.797495693321955,3.333333333333333
243,43,2,1.1206656966199473,1.0387718452327102,-0.6156180592411875,2.890505552895425,3.409090909090909
244,44,2,1.1265862402090518,0.9809157904102462,-0.5996811059641607,3.004044880799541,3.484848484848485
245,45,2,1.0697022101155238,0.8561224360403906,-0.5750159165161653,3.1297351067578805,3.560606060606061
246,46,2,0.9458511264351664,0.6699473276004018,-0.5430319331440304,3.255327915098289,3.6363636363636367
247,47,2,0.7554977871334557,0.4302899595105507,-0.5054679842106682,3.369463106530852,3.712121212121213
248,48,2,0.5040938043381491,0.1470439533345817,-0.464366056449056,3.471445356548005,3.787878787878788
249,49,2,0.2018713096304093,-0.1683345531827663,-0.4220354552383763,3.5178031035196646,3.8636363636363633
250,50,2,-0.1369244689424038,-0.5033177774743399,-0.3810081839293698,3.538859700376842,3.93939393939394
251,51,2,-0.4952825228130225,-0.8448314958443733,-0.3439866389100515,3.593887861049573,4.015151515151516
252,52,2,-0.8550051600354664,-1.1797886807223923,-0.3137849472056563,3.647324480171721,4.090909090909091
253,53,2,-1.198423499535089,-1.495606137359526,-0.2932654611248422,3.667813524713553,4.166666666666667
254,54,2,-1.510033538818934,-1.780680526655949,-0.2852720645578598,3.6496741733633216,4.242424242424242
255,55,2,-1.7778467201577912,-2.0248031806120363,-0.292562034487017,3.604073759146053,4.318181818181818
256,56,2,-1.994287764917932,-2.2194971134097248,-0.3177382373729087,3.548541346960896,4.393939393939394
257,57,2,-2.156535051647947,-2.3582643334177997,-0.3631834234277588,3.500893272238622,4.46969696969697
258,58,2,-2.266275981545601,-2.436736668827998,-0.4309983142221351,3.475805352909718,4.545454545454546
259,59,2,-2.328930378419975,-2.452728521858042,-0.5229450640608836,3.482847002896703,4.621212121212121
260,60,2,-2.3524672466679166,-2.4061949632912385,-0.6403975180171747,3.525568589047219,4.696969696969697
261,61,2,-2.3459936451469248,-2.2991030986376075,-0.7842994955562523,3.601482127408911,4.7727272727272725
262,62,2,-2.3183213564828145,-2.1352284512224564,-0.9551321053889028,3.7027949044837247,4.848484848484849
263,63,2,-2.2767137732307243,-1.919891043439867,-1.1528908523072503,3.817720927124765,4.924242424242424
264,64,2,-2.225982861070215,-1.65964780582694,-1.3770730383689838,3.932176740844481,5.0
265,65,2,-2.1680494524939773,-1.3619588613140732,-1.6266756970643024,4.031697480709777,5.075757575757576
266,66,2,-2.1020082729865663,-1.034845140553467,-1.900204037940966,4.103528625590317,5.151515151515151
267,67,2,-2.024662971074514,-0.6865537643498848,-2.1956901279932906,4.139170393012712,5.227272727272728
268,68,2,-1.9314274452661928,-0.3252458116633046,-2.510721301618536,4.1382255388918665,5.303030303030303
269,69,2,-1.8174380811642357,0.0412813546539645,-2.84247757885553,4.0969701778618175,5.378787878787879
270,70,2,-1.6786944643652744,0.405827913751154,-3.1877771866119127,3.914763950318586,5.454545454545455
271,71,2,-1.51304717118304,0.761975386522883,-3.543129123150976,3.707067651877352,5.53030303030303
272,72,2,-1.3208794818708054,1.104217375235682,-3.9047915845179695,3.465967815539857,5.606060606060606
273,73,2,-1.1053803334940906,1.4280371995974717,-4.268834983900724,3.194939906724633,5.681818181818182
274,74,2,-0.8723703190765095,1.7299350654523795,-4.631208241046606,2.9044082897734143,5.757575757575757
275,75,2,-0.6297109409300814,2.007409647830977,-4.987806997646866,2.609970071100866,5.833333333333333
